match_id,utc_date,status,competition,season_start,season_end,home_team,away_team,score_home,score_away
534938,2025-03-29 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,SC Recife,0.0,0.0
534940,2025-03-29 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,Mirassol FC,2.0,1.0
534941,2025-03-29 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,CA Mineiro,2.0,1.0
534943,2025-03-29 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,Fluminense FC,2.0,0.0
534944,2025-03-29 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,EC Vitória,2.0,0.0
534935,2025-03-30 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,SC Internacional,1.0,1.0
534937,2025-03-30 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,Botafogo FR,0.0,0.0
534936,2025-03-30 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,Santos FC,2.0,1.0
534942,2025-03-30 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,SC Corinthians Paulista,1.0,1.0
534939,2025-03-31 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,Ceará SC,2.0,2.0
534947,2025-04-05 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,CR Vasco da Gama,3.0,0.0
534953,2025-04-05 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,Grêmio FBPA,2.0,0.0
534946,2025-04-06 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,EC Juventude,2.0,0.0
534945,2025-04-06 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,RB Bragantino,2.0,1.0
534950,2025-04-06 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,São Paulo FC,0.0,0.0
534949,2025-04-06 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,Fortaleza EC,1.0,1.0
534951,2025-04-06 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,Cruzeiro EC,3.0,0.0
534952,2025-04-06 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,CR Flamengo,1.0,2.0
534954,2025-04-06 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,SE Palmeiras,1.0,2.0
534948,2025-04-06 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,EC Bahia,2.0,2.0
534959,2025-04-12 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,Botafogo FR,1.0,0.0
534964,2025-04-12 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Ceará SC,2.0,1.0
534957,2025-04-12 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,SC Corinthians Paulista,2.0,0.0
534956,2025-04-13 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,SC Recife,3.0,1.0
534962,2025-04-13 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,Mirassol FC,1.0,1.0
534958,2025-04-13 20:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,Cruzeiro EC,1.0,1.0
534961,2025-04-13 20:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,CR Flamengo,0.0,2.0
534955,2025-04-13 22:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,Santos FC,1.0,0.0
534963,2025-04-13 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,SC Internacional,0.0,0.0
534960,2025-04-13 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,EC Vitória,2.0,2.0
534973,2025-04-16 00:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,CR Vasco da Gama,2.0,1.0
534966,2025-04-16 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,São Paulo FC,2.0,2.0
534969,2025-04-16 22:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,Grêmio FBPA,4.0,1.0
534974,2025-04-16 22:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,RB Bragantino,0.0,1.0
534967,2025-04-16 22:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,Fluminense FC,0.0,2.0
534971,2025-04-16 22:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,SE Palmeiras,0.0,1.0
534965,2025-04-17 00:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,EC Juventude,6.0,0.0
534968,2025-04-17 00:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,CA Mineiro,2.0,0.0
534972,2025-04-17 00:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Fortaleza EC,2.0,1.0
534970,2025-04-18 00:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,EC Bahia,3.0,0.0
534977,2025-04-19 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,SC Recife,2.0,1.0
534976,2025-04-19 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,CR Flamengo,0.0,0.0
534981,2025-04-20 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,SC Internacional,1.0,1.0
534984,2025-04-20 14:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Mirassol FC,2.0,2.0
534978,2025-04-20 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,Santos FC,2.0,1.0
534980,2025-04-20 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,Botafogo FR,1.0,0.0
534975,2025-04-20 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,EC Vitória,1.0,1.0
534983,2025-04-20 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,SE Palmeiras,1.0,2.0
534979,2025-04-20 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,Cruzeiro EC,1.0,0.0
534982,2025-04-21 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,Ceará SC,1.0,0.0
534991,2025-04-26 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,EC Juventude,3.0,1.0
534989,2025-04-26 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,CA Mineiro,2.0,2.0
534993,2025-04-26 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,São Paulo FC,1.0,1.0
534994,2025-04-26 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,Fortaleza EC,0.0,0.0
534986,2025-04-27 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,Fluminense FC,2.0,0.0
534985,2025-04-27 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,SC Corinthians Paulista,4.0,0.0
534987,2025-04-27 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,EC Bahia,0.0,1.0
534990,2025-04-27 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,CR Vasco da Gama,1.0,0.0
534992,2025-04-27 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Grêmio FBPA,1.0,1.0
534988,2025-04-27 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,RB Bragantino,1.0,2.0
534998,2025-05-03 00:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,Fortaleza EC,0.0,0.0
534995,2025-05-03 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,SC Recife,2.0,1.0
534997,2025-05-03 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,SC Internacional,4.0,2.0
535003,2025-05-03 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,EC Vitória,1.0,0.0
535002,2025-05-04 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,Botafogo FR,1.0,0.0
534996,2025-05-04 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,SE Palmeiras,0.0,1.0
535001,2025-05-04 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,Santos FC,1.0,0.0
535000,2025-05-04 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,CR Flamengo,2.0,1.0
534999,2025-05-05 22:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,Mirassol FC,1.0,0.0
535004,2025-05-05 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,CA Mineiro,0.0,1.0
535013,2025-05-10 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,EC Juventude,5.0,0.0
535009,2025-05-10 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,SC Corinthians Paulista,2.0,1.0
535011,2025-05-10 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,RB Bragantino,1.0,1.0
535012,2025-05-10 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,CR Vasco da Gama,2.0,1.0
535005,2025-05-11 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,EC Bahia,1.0,0.0
535014,2025-05-11 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,Cruzeiro EC,0.0,4.0
535007,2025-05-11 20:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,São Paulo FC,1.0,0.0
535010,2025-05-11 20:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,Fluminense FC,3.0,2.0
535006,2025-05-11 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,SC Internacional,4.0,0.0
535008,2025-05-12 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,Ceará SC,0.0,0.0
535023,2025-05-17 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,SC Recife,2.0,0.0
535016,2025-05-17 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,Fortaleza EC,3.0,0.0
535018,2025-05-18 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,Grêmio FBPA,2.0,1.0
535017,2025-05-18 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,Santos FC,1.0,0.0
535022,2025-05-18 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,EC Vitória,2.0,1.0
535024,2025-05-18 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Fluminense FC,1.0,1.0
535015,2025-05-18 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,Botafogo FR,0.0,0.0
535019,2025-05-18 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,SE Palmeiras,1.0,2.0
535020,2025-05-18 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,CA Mineiro,0.0,0.0
535021,2025-05-18 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,Mirassol FC,1.0,1.0
535025,2025-05-24 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,CR Vasco da Gama,2.0,1.0
535028,2025-05-24 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,Mirassol FC,0.0,2.0
535030,2025-05-25 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,SC Corinthians Paulista,0.0,0.0
535031,2025-05-25 14:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,EC Bahia,1.0,0.0
535027,2025-05-25 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,CR Flamengo,0.0,2.0
535034,2025-05-25 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,SC Internacional,1.0,1.0
535032,2025-05-25 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Santos FC,0.0,1.0
535033,2025-05-25 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,Cruzeiro EC,0.0,2.0
535029,2025-05-26 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,EC Juventude,1.0,0.0
535042,2025-05-31 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,São Paulo FC,2.0,1.0
535036,2025-06-01 00:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,RB Bragantino,0.0,2.0
535039,2025-06-01 14:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,SC Recife,1.0,0.0
535044,2025-06-01 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Grêmio FBPA,0.0,2.0
535038,2025-06-01 19:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,Botafogo FR,0.0,1.0
535043,2025-06-01 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,CA Mineiro,0.0,1.0
535035,2025-06-01 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,Fortaleza EC,5.0,0.0
535037,2025-06-01 21:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,EC Vitória,0.0,0.0
535040,2025-06-01 22:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,SE Palmeiras,2.0,1.0
535041,2025-06-01 23:30:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,Fluminense FC,0.0,2.0
535026,2025-06-04 23:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,Ceará SC,3.0,2.0
535045,2025-06-11 00:00:00+00:00,POSTPONED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,Ceará SC,,
535054,2025-06-11 00:00:00+00:00,POSTPONED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,CR Flamengo,,
535049,2025-06-12 22:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,EC Bahia,0.0,3.0
535052,2025-06-12 22:00:00+00:00,FINISHED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Cruzeiro EC,0.0,0.0
